,KIE,PJP,XBI,XLV,KIE_vol,PJP_vol,XBI_vol,XLV_vol,cpi,unemployment,interest_rate,trends_flu_symptoms,trends_fever,trends_shortness_of_breath,wili,ili,num_ili,num_patients,nchs_deaths
2015-01-04,18.002174377441406,57.39470291137695,61.437862396240234,56.80731201171875,0.007270304422144559,0.005187105221565304,0.008939217428174193,0.0066268694141846055,234.747,5.7,0.11,33,72,4,4.21374,4.07898,31483,771835,9451294.0
2015-01-11,17.733320236206055,59.0919075012207,63.93566131591797,58.11510467529297,0.014444342989366938,0.014797092732063212,0.02421419401118214,0.014498637722953874,234.747,5.7,0.11,27,69,3,4.21022,3.93762,31204,792459,9451294.0
2015-01-18,17.44818115234375,60.15159606933594,64.54871368408203,58.24756622314453,0.010507984478506484,0.017404595768663864,0.025943106901331323,0.011017261921493295,234.747,5.7,0.11,27,76,4,4.25968,4.15076,33221,800359,9451294.0
2015-01-25,17.507923126220703,60.84080505371094,64.75743103027344,58.71936798095703,0.01462993468319236,0.005564896922801233,0.02000639023953068,0.007329078151348689,234.747,5.7,0.11,22,71,4,3.97761,3.87899,30621,789407,9451294.0
2015-02-01,17.05983543395996,60.435874938964844,65.10307312011719,57.337059020996094,0.01122557551003119,0.013342023963959233,0.021508303322636736,0.011122024390814297,235.342,5.5,0.11,19,76,3,3.63443,3.45794,28151,814097,9451294.0
2015-02-08,17.969587326049805,62.06417465209961,63.58350372314453,57.759193420410156,0.007673809283823719,0.01899518334958203,0.019740164917357875,0.012139749080356083,235.342,5.5,0.11,15,69,4,3.26527,3.06359,25218,823153,9451294.0
2015-02-15,18.309045791625977,63.589046478271484,66.32588958740234,58.53727340698242,0.004360968358495115,0.008132180658748383,0.012953203925739983,0.010143515317909186,235.342,5.5,0.11,15,68,4,2.93083,2.82646,21109,746836,9451294.0
2015-02-22,18.279172897338867,64.97611999511719,69.57371520996094,59.74576187133789,0.003626597195169145,0.0035767960072529536,0.004981515070077202,0.004488077754173128,235.342,5.5,0.11,12,71,4,2.54474,2.3599,19178,812660,9451294.0
2015-03-01,18.097225189208984,65.3121109008789,69.98783874511719,59.7954216003418,0.004590329131424153,0.006350799510705706,0.018410896691141567,0.003652261863360254,235.976,5.4,0.11,12,70,4,2.47227,2.33472,18441,789858,9451294.0
2015-03-08,18.08364486694336,65.3465347290039,73.27804565429688,59.10840606689453,0.005833349938849741,0.012617319038740226,0.01491589903363697,0.011890439209949507,235.976,5.4,0.11,12,78,4,2.35665,2.21286,17833,805881,9451294.0
2015-03-15,18.14881706237793,66.41486358642578,74.48783111572266,59.439483642578125,0.014297719584615917,0.008880375024666478,0.0032291055860381754,0.009136483544982563,235.976,5.4,0.11,9,82,4,2.17008,2.07619,16695,804117,9451294.0
2015-03-22,18.473655700683594,69.29069519042969,76.33702850341797,62.170623779296875,0.008534086022421079,0.006521623221837867,0.017141768527435684,0.009164194777381836,235.976,5.4,0.11,8,77,4,2.04297,2.01267,16122,801027,9451294.0
2015-03-29,18.100360870361328,66.593505859375,71.62025451660156,60.62672424316406,0.006261544623972276,0.01704137862357461,0.028601533586976306,0.009393694507452498,235.976,5.4,0.11,7,73,4,1.954,1.94192,14975,771143,9451294.0
2015-04-05,18.364662170410156,65.24060821533203,71.88137817382812,59.75518035888672,0.008952500771017523,0.007470682627164117,0.018019556847240978,0.012480245814728286,236.222,5.4,0.12,8,68,4,1.72287,1.74809,13733,785602,9451294.0
2015-04-12,18.48727798461914,68.45481872558594,74.87469482421875,61.473365783691406,0.004784608286246817,0.00998749434261141,0.013413760321110663,0.0034391002622598493,236.222,5.4,0.12,8,68,4,1.53694,1.50367,12044,800974,9451294.0
2015-04-19,18.430057525634766,67.98949432373047,75.33165740966797,60.83424377441406,0.00695762531049932,0.006516706796418406,0.011323651861075588,0.004812185530490892,236.222,5.4,0.12,7,66,4,1.38283,1.43494,10860,756827,9451294.0
2015-04-26,18.473655700683594,68.92877960205078,76.33702850341797,61.747257232666016,0.004957296572081112,0.005524576005082161,0.010909427606604575,0.004002126629648583,236.222,5.4,0.12,6,67,4,1.46265,1.45673,11095,761638,9451294.0
2015-05-03,18.38646125793457,65.42156982421875,69.5833740234375,60.3278923034668,0.010205870313048176,0.02213293104288474,0.03505025807175882,0.013374590035870009,237.001,5.6,0.12,5,65,3,1.38934,1.42836,10694,748690,9451294.0
2015-05-10,18.53087615966797,65.60253143310547,73.0663070678711,60.967037200927734,0.004727563871493004,0.010572308759984607,0.02269354061602595,0.010874297013618004,237.001,5.6,0.12,4,63,4,1.3468,1.35297,9671,714799,9451294.0
2015-05-17,18.549945831298828,66.07648468017578,73.86929321289062,61.63935089111328,0.004985863381660382,0.008717100772755226,0.005984450633968229,0.007262725287006566,237.001,5.6,0.12,5,62,4,1.25452,1.33093,9024,678023,9451294.0
2015-05-24,18.66983413696289,66.98989868164062,76.41539764404297,62.23700714111328,0.005093500310360727,0.003981918362595933,0.010427008209481491,0.0033790803537968404,237.001,5.6,0.12,4,69,3,1.21636,1.28422,7913,616171,9451294.0
2015-05-31,18.481830596923828,67.01575469970703,77.74393463134766,62.203800201416016,0.008358520553053955,0.00786985470057319,0.009503124606066183,0.0090056519572543,237.001,5.6,0.12,4,62,4,1.16734,1.13889,6946,609891,9451294.0
2015-06-07,18.560842514038086,67.07608032226562,79.5686264038086,61.705787658691406,0.0075541985512762614,0.004923093416894175,0.009613228239109917,0.004948174715482807,237.657,5.3,0.13,4,60,4,1.04654,1.10343,6744,611184,9451294.0
2015-06-14,18.977733612060547,67.03298950195312,78.34455871582031,61.78877639770508,0.012888300287725496,0.008758932242812484,0.011682382732742379,0.009675413505452184,237.657,5.3,0.13,3,57,4,0.943661,0.970748,5850,602628,9451294.0
2015-06-21,19.117137908935547,68.56493377685547,82.5556640625,63.059410095214844,0.0072897468217195515,0.009950501442727898,0.010423131646279636,0.005952425685358431,237.657,5.3,0.13,3,61,4,0.935046,0.998681,5913,592081,9451294.0
2015-06-28,19.048784255981445,68.78073120117188,81.74143981933594,63.2926139831543,0.007194351178341915,0.00957382556632141,0.018537414547224906,0.007010509089960243,237.657,5.3,0.13,3,61,4,0.934726,0.978057,5232,534938,9451294.0
2015-07-05,18.94490623474121,67.82255554199219,80.74739074707031,62.334808349609375,0.019684407920143632,0.016844763365037135,0.0326242900998901,0.015323315200527488,238.034,5.2,0.13,3,56,4,0.864118,0.866431,5116,590468,9451294.0
2015-07-12,19.09798812866211,69.79068756103516,82.58837127685547,62.70127868652344,0.009549824025693205,0.01598308793408732,0.024700375342978236,0.011445200808372864,238.034,5.2,0.13,3,58,4,0.806535,0.827757,4870,588337,9451294.0
2015-07-19,19.363176345825195,71.82784271240234,88.63768005371094,64.10890197753906,0.003397695020027036,0.007198895546696684,0.010277405767886742,0.005018630845355685,238.034,5.2,0.13,3,57,4,0.742747,0.797572,4626,580010,9451294.0
2015-07-26,19.488920211791992,69.47129821777344,83.50718688964844,62.34311294555664,0.0057851712585964095,0.012466225456717762,0.016296272195476094,0.011549925243384907,238.034,5.2,0.13,3,57,4,0.737859,0.811221,4605,567663,9451294.0
2015-08-02,19.601003646850586,70.48988342285156,83.52681732177734,63.792381286621094,0.007103914822432595,0.009409667266052558,0.020189395231813036,0.007961743112226576,238.033,5.1,0.14,3,59,4,0.743224,0.821165,4753,578812,9451294.0
2015-08-09,19.44791603088379,68.469970703125,77.55921173095703,62.734580993652344,0.004041997652185112,0.013169174355735799,0.02389666412853845,0.011206651454808805,238.033,5.1,0.14,3,61,4,0.805251,0.819435,4750,579668,9451294.0
2015-08-16,19.857975006103516,68.69439697265625,74.80921936035156,62.78455352783203,0.007933396210291514,0.004997009160391529,0.014663422340097314,0.006121955580479177,238.033,5.1,0.14,3,58,4,0.816943,0.848041,5173,609994,9451294.0
2015-08-23,18.961305618286133,66.052978515625,71.03245544433594,59.719451904296875,0.011556460348956578,0.023553742837208586,0.035403195839272456,0.016841866836047655,238.033,5.1,0.14,3,58,4,0.814518,0.888524,5648,635661,9451294.0
2015-08-30,18.712541580200195,65.81129455566406,74.89421081542969,59.802772521972656,0.02395189728895327,0.0372461303229376,0.03925130174134259,0.032042700182267805,238.033,5.1,0.14,4,60,4,0.86067,0.962826,5963,619323,9451294.0
2015-09-06,18.32707405090332,63.57554626464844,71.50333404541016,57.2040901184082,0.015083716539954196,0.01829005505408372,0.0320536807696831,0.01785257803762633,237.498,5.0,0.14,4,58,3,0.886704,1.02252,5970,583853,9451294.0
2015-09-13,18.712541580200195,65.48323822021484,76.02562713623047,58.8282356262207,0.010947302130060215,0.021539936770668584,0.030535366382370734,0.017694020009738395,237.498,5.0,0.14,5,61,3,1.00845,1.08392,7062,651524,9451294.0
2015-09-20,18.503032684326172,66.49777221679688,77.97762298583984,59.275569915771484,0.010043983507854369,0.010713366990919904,0.016515133190817387,0.011478998469498743,237.498,5.0,0.14,6,63,4,1.06625,1.17724,7704,654414,9451294.0
2015-09-27,18.64853286743164,60.46591567993164,66.25740814208984,55.906742095947266,0.007404366560802831,0.01817557633210855,0.029491316895703817,0.010080241922899422,237.498,5.0,0.14,7,62,4,1.05995,1.1716,7626,650904,9451294.0
2015-10-04,18.541471481323242,59.73133850097656,64.27458953857422,57.08539581298828,0.010709229906254692,0.042289304310343716,0.05203055931050507,0.0250231334704911,237.733,5.0,0.12,8,68,4,1.22559,1.24325,10049,808287,9451294.0
2015-10-11,19.148174285888672,59.58442306518555,63.56782913208008,57.21080017089844,0.008265433374190124,0.019297981458355443,0.025392382174210616,0.014607168366942418,237.733,5.0,0.12,8,65,4,1.31066,1.3234,10715,809660,9451294.0
2015-10-18,19.27994155883789,60.2411994934082,64.83409881591797,58.31420135498047,0.00946544518655174,0.020771839501337038,0.04227148779120836,0.012883752739966501,237.733,5.0,0.12,8,62,4,1.3711,1.40399,11584,825079,9451294.0
2015-10-25,19.6148624420166,58.84123992919922,64.46109008789062,57.95478820800781,0.0060771086938283,0.02376938695472002,0.0209733725395444,0.014323645573141659,237.733,5.0,0.12,8,62,4,1.39171,1.37629,11164,811165,9451294.0
2015-11-01,19.532516479492188,60.923885345458984,65.40343475341797,59.634971618652344,0.013161081961211952,0.014680609429618097,0.021458971311091216,0.008832834989704401,238.017,5.1,0.12,8,66,4,1.43712,1.46866,12423,845875,9451294.0
2015-11-08,19.925073623657227,61.762142181396484,69.39852142333984,59.97770690917969,0.007050651851028589,0.01538217745034945,0.030564000872838795,0.011155293466724505,238.017,5.1,0.12,8,68,4,1.50165,1.533,12676,826877,9451294.0
2015-11-15,19.362302780151367,60.35355758666992,67.01322937011719,58.1553955078125,0.009056461639856612,0.013722661495681951,0.012633949046172108,0.009009429835585048,238.017,5.1,0.12,8,64,4,1.59805,1.60841,13484,838344,9451294.0
2015-11-22,19.86469268798828,62.88557815551758,68.29910278320312,59.78546905517578,0.007509134956730521,0.01579662452610929,0.017089856139535273,0.013716614007601768,238.017,5.1,0.12,8,63,3,1.89668,1.90047,12158,639738,9451294.0
2015-11-29,19.875659942626953,63.96579360961914,71.28316497802734,60.26191711425781,0.002060177331424854,0.005705177340388639,0.0088838208674639,0.003336707707246223,238.017,5.1,0.12,8,67,3,1.67728,1.73645,14617,841777,9451294.0
2015-12-06,19.982728958129883,63.51640319824219,68.99604034423828,60.00278854370117,0.013441427280813616,0.021407241069113424,0.02130248896240567,0.019788997409161225,237.761,5.0,0.24,9,69,4,1.78296,1.81945,14986,823657,9451294.0
2015-12-13,19.01639747619629,61.900421142578125,64.51998138427734,58.76564025878906,0.006045477373252255,0.0182935349788407,0.02762342804642963,0.009043218017510292,237.761,5.0,0.24,8,78,3,1.87336,1.96571,15396,783227,9451294.0
2015-12-20,18.67531394958496,62.91789245605469,68.07318115234375,59.17405700683594,0.01270359672746569,0.01593459287394719,0.024293284018417766,0.01318997542417351,237.761,5.0,0.24,9,69,4,2.32148,2.42021,14839,613128,9451294.0
2015-12-27,19.368425369262695,64.12126159667969,69.7258071899414,60.81943130493164,0.0028796677079552012,0.002968809202677022,0.009746447208716614,0.0042505606812818855,237.761,5.0,0.24,10,71,4,2.40991,2.41083,15679,650356,9451294.0
2016-01-03,19.191694259643555,63.57611083984375,69.05689239501953,60.46684646606445,0.00881600820056584,0.011169731482430483,0.019077958968468433,0.00930271081223414,237.652,4.8,0.34,9,68,4,1.94328,1.98859,15654,787192,9556734.0
2016-01-10,18.054004669189453,58.887611389160156,59.52467727661133,57.100547790527344,0.010364758497631923,0.015635110134549015,0.014315744963935211,0.010197252568768684,237.652,4.8,0.34,8,66,4,1.99796,1.98985,15517,779809,9556734.0
2016-01-17,17.66741180419922,57.261199951171875,54.20276641845703,56.13520431518555,0.011829073561592783,0.028200512697310116,0.049922990133236755,0.022653919028318693,237.652,4.8,0.34,8,71,4,2.11829,2.1071,15661,743249,9556734.0
2016-01-24,17.659120559692383,58.78767395019531,54.40935134887695,56.95787048339844,0.013065410121238392,0.01913728704185774,0.040878173830200336,0.008321895570113067,237.652,4.8,0.34,8,75,4,2.25112,2.19256,18143,827482,9556734.0
2016-01-31,18.120277404785156,55.74378967285156,49.72686767578125,55.79938888549805,0.015538906190106803,0.023561118504215748,0.025317066899804095,0.015886239828866913,237.652,4.8,0.34,8,76,4,2.37116,2.30014,18944,823602,9556734.0
2016-02-07,17.65360450744629,54.04468536376953,47.70039749145508,54.06169509887695,0.00749868263134677,0.01337730712770836,0.02709078073208526,0.010873958825508486,237.336,4.9,0.38,9,83,4,2.80035,2.67574,21774,813755,9556734.0
2016-02-14,17.465822219848633,52.83622741699219,46.28384780883789,54.03652572631836,0.017627719948808126,0.019003678369642046,0.03132537256017724,0.01380839496191455,237.336,4.9,0.38,12,84,4,3.16475,3.02427,24681,816098,9556734.0
2016-02-21,17.926979064941406,54.48990249633789,49.303855895996094,55.3460807800293,0.006371409876487219,0.021985723971728693,0.03560351513553018,0.011563239452296908,237.336,4.9,0.38,15,84,4,3.15183,3.11328,26423,848718,9556734.0
2016-02-28,18.139612197875977,55.225868225097656,48.59558868408203,56.49614715576172,0.008443427812118844,0.01006207563012068,0.026942990264583043,0.009215874429526514,237.336,4.9,0.38,16,86,4,3.3321,3.32788,28468,855439,9556734.0
2016-03-06,18.655990600585938,54.926048278808594,51.0942268371582,56.5885009765625,0.012617589551784731,0.018351570123314575,0.03343616415801172,0.01343943765723735,238.08,5.0,0.36,16,88,4,3.56024,3.5918,30481,848628,9556734.0
2016-03-13,18.951457977294922,55.97095489501953,50.474491119384766,57.579044342041016,0.01280958621997229,0.01800669845994767,0.03726556112481886,0.011509451574074028,238.08,5.0,0.36,14,83,4,3.05479,3.09262,24894,804948,9556734.0
2016-03-20,19.259645462036133,52.970855712890625,48.90004348754883,56.31128692626953,0.006715114315720887,0.01736441315920325,0.03271118956577008,0.010519715449778536,238.08,5.0,0.36,11,78,4,2.76732,2.78803,21940,786936,9556734.0
2016-03-27,18.88542938232422,53.979732513427734,49.29399871826172,56.774654388427734,0.005939492944894348,0.021387700235639667,0.037571355694654154,0.007437096529204383,238.08,5.0,0.36,9,73,4,2.44161,2.52371,19603,776752,9556734.0
2016-04-03,19.381614685058594,55.69755935668945,52.357032775878906,57.75191879272461,0.006004256088002354,0.016762975469619613,0.020876419355025967,0.007417688561158757,238.992,5.1,0.37,9,68,4,2.03348,2.12928,16769,787543,9556734.0
2016-04-10,18.674762725830078,57.133636474609375,54.99654769897461,58.42593002319336,0.008351379670599865,0.018741129982403903,0.03458689466735689,0.016710626934204127,238.992,5.1,0.37,7,72,4,1.98593,2.05142,16261,792672,9556734.0
2016-04-17,19.27904510498047,57.55171585083008,55.72536849975586,58.990379333496094,0.00807920601199764,0.011131229542501512,0.01799092554865775,0.006961405326117893,238.992,5.1,0.37,8,70,4,1.91514,1.98957,15437,775895,9556734.0
2016-04-24,19.475862503051758,59.66946029663086,56.986026763916016,60.548954010009766,0.010106944811738077,0.0069300269975467906,0.01493549917054873,0.002704493959276075,238.992,5.1,0.37,7,66,4,1.69968,1.7858,13836,774777,9556734.0
2016-05-01,19.35388946533203,56.47921371459961,53.11540222167969,58.79661178588867,0.008121647332931662,0.007891011298362907,0.010353822035214913,0.005704538371244996,239.557,4.8,0.37,6,64,4,1.57635,1.60144,11870,741210,9556734.0
2016-05-08,19.47308921813965,54.01607894897461,49.59931945800781,58.2827033996582,0.008280761176902525,0.011084020231614318,0.02617797092651603,0.00655806513923746,239.557,4.8,0.37,5,66,4,1.3935,1.4743,10707,726244,9556734.0
2016-05-15,19.622766494750977,54.52508544921875,49.67811584472656,58.24900436401367,0.008282873608167051,0.014088343585483708,0.028849745738514322,0.009828272416292833,239.557,4.8,0.37,5,65,4,1.29941,1.42286,9798,688612,9556734.0
2016-05-22,19.894426345825195,56.67007064819336,53.263126373291016,58.71238327026367,0.01088100250812236,0.01331570051085423,0.023156059375486815,0.010657937062514023,239.557,4.8,0.37,4,65,4,1.18379,1.38196,8787,635835,9556734.0
2016-05-29,20.221513748168945,58.31521224975586,55.98143005371094,59.96765899658203,0.008390651476877556,0.009323578581681336,0.011630200609632222,0.006900231710506721,239.557,4.8,0.37,4,65,4,1.13723,1.33712,7997,598077,9556734.0
2016-06-05,20.055198669433594,59.03323745727539,57.222412109375,60.90278625488281,0.005617339085532559,0.008306888199698841,0.025817941101534826,0.00665848751888463,240.222,4.9,0.38,3,63,4,1.04118,1.13894,7201,632252,9556734.0
2016-06-12,19.86948013305664,57.997093200683594,54.8291130065918,60.47314453125,0.006309525112126324,0.010937045161195034,0.0228038980787305,0.005851451612047927,240.222,4.9,0.38,3,61,3,0.971814,1.09641,6768,617287,9556734.0
2016-06-19,19.45366859436035,57.01212692260742,52.607967376708984,59.2617073059082,0.006630658726272437,0.010214330705833134,0.013209084599792144,0.0061830247564270205,240.222,4.9,0.38,3,61,4,0.863306,0.999559,6024,602666,9556734.0
2016-06-26,19.086301803588867,55.808982849121094,51.13923645019531,58.62730026245117,0.026862704191777546,0.019759094965724408,0.028992235015079082,0.016355676412555312,240.222,4.9,0.38,3,58,4,0.833797,0.99095,5686,573793,9556734.0
2016-07-03,19.737539291381836,58.42489242553711,55.01313018798828,61.038021087646484,0.024234083863559484,0.01853679030034082,0.036726594317295,0.01335321350637585,240.101,4.8,0.39,3,56,4,0.784516,0.931253,5118,549582,9556734.0
2016-07-10,19.731975555419922,59.65536880493164,56.76771545410156,62.332210540771484,0.013653886905034674,0.01115542499532773,0.015942582467344507,0.007506285350997741,240.101,4.8,0.39,2,58,4,0.734327,0.843118,5078,602288,9556734.0
2016-07-17,19.988019943237305,60.3571891784668,56.31428527832031,62.66207504272461,0.004303256272847877,0.008185903058635369,0.017829943072826107,0.003362578935318004,240.101,4.8,0.39,3,63,4,0.698845,0.840286,5044,600272,9556734.0
2016-07-24,20.121612548828125,61.05902862548828,58.45330047607422,63.431819915771484,0.004747495644192642,0.010838731531329188,0.018455496510379955,0.004154614263663928,240.101,4.8,0.39,2,57,4,0.723099,0.830065,4925,593327,9556734.0
2016-07-31,20.007503509521484,61.74262619018555,61.183753967285156,63.60945129394531,0.003986250844828897,0.009036541786817206,0.012520983752972767,0.0026471857084537534,240.101,4.8,0.39,2,57,4,0.663501,0.790428,4596,581457,9556734.0
2016-08-07,20.230152130126953,62.09809875488281,63.273468017578125,63.65176010131836,0.00986757264890693,0.006444814904192048,0.017331192813098414,0.004206966189043079,240.545,4.9,0.4,3,52,3,0.69276,0.830826,4868,585923,9556734.0
2016-08-14,20.141090393066406,60.457454681396484,61.62731170654297,63.25416564941406,0.00318260200838102,0.009581855662271098,0.019819549274323656,0.005514675316088846,240.545,4.9,0.4,3,55,3,0.710029,0.856796,5265,614499,9556734.0
2016-08-21,20.2774600982666,60.184024810791016,60.96688461303711,62.898948669433594,0.003655815263689961,0.005926914299418615,0.011330989258976005,0.004535126315610049,240.545,4.9,0.4,3,55,4,0.834232,1.00746,6260,621362,9556734.0
2016-08-28,20.49175262451172,59.14494323730469,60.22759246826172,61.80774688720703,0.003028144487154805,0.010750849601527343,0.026749288506483927,0.008372602198959331,240.545,4.9,0.4,4,58,4,0.992621,1.05868,6504,614349,9556734.0
2016-09-04,20.912004470825195,58.08765411376953,59.29117202758789,61.4525260925293,0.006262032689687909,0.0026611735852995213,0.006121340372008483,0.002598223547226685,241.176,5.0,0.4,4,63,4,1.01605,1.10028,6623,601938,9556734.0
2016-09-11,20.552982330322266,58.29728317260742,60.37545394897461,60.488216400146484,0.007767425595050207,0.010912480925274795,0.02803854288820342,0.010944968447588226,241.176,5.0,0.4,5,60,4,1.07169,1.1457,7639,666755,9556734.0
2016-09-18,20.400470733642578,57.86311340332031,63.8165168762207,61.23190689086914,0.01079293262053554,0.021174728419191796,0.021175686072941353,0.010884580789735218,241.176,5.0,0.4,6,64,4,1.10163,1.2189,8229,675119,9556734.0
2016-09-25,20.657503128051758,58.7486686706543,67.19916534423828,62.081031799316406,0.009518131630510194,0.005222723807166513,0.01301427086523156,0.006119764973441834,241.176,5.0,0.4,6,57,4,1.18841,1.31113,8505,648678,9556734.0
2016-10-02,20.702205657958984,56.27456283569336,65.37469482421875,61.23190689086914,0.01002459580589044,0.014179191361674606,0.01990271397676503,0.011937455810927592,241.741,4.9,0.4,7,60,4,1.19763,1.25626,10920,869249,9556734.0
2016-10-09,21.04863929748535,55.854610443115234,63.26424789428711,61.02806854248047,0.007052784465268163,0.008792365188326467,0.016973060345117537,0.002822813580212588,241.741,4.9,0.4,7,59,4,1.22887,1.29218,10997,851042,9556734.0
2016-10-16,21.182741165161133,53.791324615478516,58.73762512207031,59.11750030517578,0.007384789543902667,0.014230230979022441,0.024823346819553352,0.011519044055186643,241.741,4.9,0.4,8,62,4,1.26723,1.33024,11926,896532,9556734.0
2016-10-23,20.763668060302734,53.60873794555664,58.905269622802734,59.193939208984375,0.005851066925199904,0.007871680373595265,0.01511483280963576,0.00800876648604154,241.741,4.9,0.4,7,62,4,1.36226,1.42562,12648,887194,9556734.0
2016-10-30,20.646331787109375,52.093223571777344,56.05517578125,57.555084228515625,0.0030429147340160227,0.008899155189473613,0.0036991557653768873,0.00989362658721685,241.741,4.9,0.4,8,62,4,1.48468,1.56991,13790,878396,9556734.0
2016-11-06,20.523401260375977,49.8291130065918,54.11238479614258,56.451202392578125,0.005240686061594379,0.022691433680731683,0.0275145261633678,0.006288737209212026,242.026,4.7,0.41,6,54,3,1.55838,1.65029,14258,863967,9556734.0
2016-11-13,22.059999465942383,53.973915100097656,65.29580688476562,59.85625076293945,0.0074249092259292436,0.022559698205068923,0.037653626022729834,0.019406112160010012,242.026,4.7,0.41,7,62,4,1.64639,1.73187,15160,875353,9556734.0
2016-11-20,22.453927993774414,53.05183792114258,65.06896209716797,59.1854362487793,0.0077252999364275125,0.008364504097052835,0.023542830367125577,0.005938715262613114,242.026,4.7,0.41,7,58,3,1.91196,2.03348,14208,698702,9556734.0
2016-11-27,22.733314514160156,52.49494171142578,65.48318481445312,58.998634338378906,0.0022948032032508773,0.008895629706130125,0.019239425434230687,0.009170370424356143,242.026,4.7,0.41,7,62,4,1.81129,1.88027,16605,883118,9556734.0
2016-12-04,22.543331146240234,50.61423873901367,60.95656204223633,58.09003829956055,0.004832890791802466,0.0068996539407069814,0.01994114471643351,0.007081875423881616,242.637,4.7,0.54,7,60,4,1.91669,2.00307,16976,847500,9556734.0
2016-12-11,23.286489486694336,50.723793029785156,61.04532241821289,58.46366500854492,0.0029152615697913653,0.010543096426349806,0.02529352958035836,0.007553444914773601,242.637,4.7,0.54,8,64,3,2.20671,2.27465,18463,811687,9556734.0
2016-12-18,23.136205673217773,51.8714714050293,61.112388610839844,59.34274673461914,0.004344524117853608,0.007735657099401293,0.011316627406010395,0.005304005910560961,242.637,4.7,0.54,10,69,4,2.73096,2.9137,21570,740295,9556734.0
2016-12-25,23.51544189453125,51.77983474731445,60.69807052612305,59.240386962890625,0.004555581546152955,0.008342768340650076,0.023592798218255252,0.005182800390047267,242.637,4.7,0.54,13,73,4,3.36152,3.54769,24900,701866,9556734.0
2017-01-01,23.301952362060547,51.34001922607422,58.38970947265625,58.796905517578125,0.0037958663165404845,0.006617787371489355,0.0026755615307724914,0.004635897003385779,243.618,4.7,0.65,15,74,4,3.09232,3.07969,24178,785080,9790068.0
2017-01-08,23.51544189453125,53.23674392700195,62.49345397949219,60.51116943359375,0.005789816297888528,0.013067960678487147,0.01938574423845537,0.004369512754273116,243.618,4.7,0.65,14,77,4,3.07623,3.02096,24904,824374,9790068.0
2017-01-15,23.36094093322754,52.15553283691406,64.12113952636719,60.48558044433594,0.007375658893663936,0.010290420799488416,0.024526248575589948,0.005797229665840298,243.618,4.7,0.65,15,79,4,3.50708,3.40075,28759,845666,9790068.0
2017-01-22,23.341276168823242,50.634464263916016,62.29616928100586,59.56448745727539,0.007269119974620073,0.005340840378973213,0.015269068637245954,0.002332634962390768,243.618,4.7,0.65,15,74,5,3.79872,3.53148,31221,884076,9790068.0
2017-01-29,23.613767623901367,50.43289566040039,62.56250762939453,59.48772048950195,0.005721132472058531,0.008299604206864887,0.009338260903580909,0.008373483116856885,243.618,4.7,0.65,18,93,4,4.43601,4.04671,36510,902215,9790068.0
2017-02-05,23.776697158813477,53.16343307495117,65.08787536621094,60.91200256347656,0.006291211028123183,0.01139303805716307,0.021335700644701458,0.008012513231517656,244.006,4.6,0.66,24,88,4,5.06094,4.75345,42890,902292,9790068.0
2017-02-12,24.026714324951172,53.74988555908203,65.84750366210938,61.28730773925781,0.004370469379941294,0.004072403045851215,0.010719196715199173,0.0018726297564923891,244.006,4.6,0.66,24,88,4,4.85988,4.65322,41098,883216,9790068.0
2017-02-19,24.48741340637207,55.72907257080078,68.51099395751953,62.82245635986328,0.0032078359003279203,0.008795412212855834,0.009308030837949675,0.004911206198683937,244.006,4.6,0.66,21,90,4,4.57809,4.56893,40124,878193,9790068.0
2017-02-26,24.61663055419922,55.87568283081055,66.33086395263672,63.77764129638672,0.00259599000758289,0.003266540456304684,0.008002815513709237,0.0037234402055384202,244.006,4.6,0.66,15,75,4,3.55555,3.45379,30183,873909,9790068.0
2017-03-05,24.672819137573242,55.280094146728516,70.38528442382812,64.64759063720703,0.009793428979152788,0.008637643817281259,0.022932225364976466,0.00536637477289745,243.892,4.4,0.79,13,77,4,3.50492,3.29578,28051,851118,9790068.0
2017-03-12,24.512691497802734,55.160972595214844,70.53327178955078,64.80111694335938,0.00423325321734158,0.009525963351483941,0.012579434685065663,0.005550982515296121,243.892,4.4,0.79,11,72,4,3.21406,3.16311,25484,805664,9790068.0
2017-03-19,24.51578140258789,54.19562911987305,70.0793685913086,64.33417510986328,0.002785067866506607,0.010709152193457546,0.013447683182601661,0.008430909878556133,243.892,4.4,0.79,12,85,4,3.09854,3.1402,27371,871632,9790068.0
2017-03-26,23.97467613220215,53.654666900634766,67.80982971191406,63.58946990966797,0.0067975523960105005,0.005500121757591282,0.02414007415778476,0.003437074264757616,243.892,4.4,0.79,10,77,4,2.79765,2.88096,24375,846072,9790068.0
2017-04-02,24.21986198425293,53.87471389770508,68.42160034179688,63.64938735961914,0.006670772917611206,0.00980100091970616,0.009098571794708727,0.001971264857753536,244.193,4.4,0.9,8,74,4,2.38646,2.36989,19684,830587,9790068.0
2017-04-09,24.04513168334961,54.754913330078125,66.42839813232422,63.69216537475586,0.006687386850430436,0.012179422157843513,0.011586605140164307,0.0020348865667425354,244.193,4.4,0.9,8,71,4,1.96699,1.93539,15552,803557,9790068.0
2017-04-16,23.65622329711914,54.93828582763672,67.56314086914062,63.324127197265625,0.006331602666954033,0.005821070156440276,0.007930003634807399,0.001086732735067737,244.193,4.4,0.9,6,73,4,1.73523,1.6406,13012,793124,9790068.0
