,Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
8379,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,29,134799.10345,19704.655172,18804.241379
8380,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,18,74637.888889,9402.2777778,8314.2777778
8381,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,44,250392.61364,31315.045455,24623.409091
8382,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,59,199631.84746,20255.932203,14878.389831
8383,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,40,344450.325,49351.8,41187.3
8384,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,39,189847.25641,22471.128205,21373.487179
8385,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,20,138336.15,15994.7,14607.5
8386,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,28,113134.67857,16222.928571,15466.357143
8387,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,32,83724.75,10310.8125,8260.4375
8388,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,15,154312.26667,19330,18350.8
8389,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",375,DIGESTIVE MALIGNANCY WITH CC,12,83834.333333,11649.5,10697.5
8390,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,68,139834.41176,16640.352941,15728.838235
8391,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,99,83612.121212,9570.7474747,8317.8989899
8392,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",388,GASTROINTESTINAL OBSTRUCTION WITH MCC,18,99695.944444,13663.111111,12758.222222
8393,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,35,54824.371429,8427.4285714,6467.4571429
8394,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,11,45821.818182,6484.3636364,3701.1818182
8395,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",43,103206,13016.72093,10863.139535
8396,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",91,63249.351648,7690.5494505,6292.043956
8397,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,27,116389.11111,15348.851852,14230.62963
8398,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,43,69264.790698,9133.744186,7966.6744186
8399,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,24,178145.625,22275.958333,20915.958333
8400,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,46,151694.82609,15784.73913,13934.521739
8401,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,12,119033.33333,12677.666667,11317.666667
8402,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,21,118588.38095,18384.285714,17375.52381
8403,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,14,70941.571429,10140.071429,8743.5
8404,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,18,122128.88889,17103.777778,15834.444444
8405,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,23,66204.652174,8368.0434783,7126.3043478
8406,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,14,52990.714286,6104.2142857,4588.7857143
8407,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",24,117659.125,16766.791667,16154.791667
8408,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",28,63677.714286,9018.5,8377.3571429
8409,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",445,DISORDERS OF THE BILIARY TRACT WITH CC,13,85692.461538,12039.153846,8336.7692308
8410,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,30,297589.7,34767.466667,33135.466667
8411,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,11,129610.54545,25611.363636,24869.545455
8412,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,17,198588.23529,30947.588235,29603.588235
8413,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,25,127170.2,18024.56,16457.84
8414,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,27,212725.37037,27894.296296,26624.962963
8415,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,81,152583.59259,19686.506173,17762.049383
8416,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",23,205741.21739,22409.173913,20990.086957
8417,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,19,192415.31579,19372.263158,18083.842105
8418,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,26,201237.65385,26639.884615,25337.423077
8419,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,50,156543.52,20090.94,18655.42
8420,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,20,61302.3,7772.3,6466.7
8421,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,17,117411.41176,16530.470588,15090.470588
8422,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,17,74815.294118,10332.588235,9084.5882353
8423,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",551,MEDICAL BACK PROBLEMS WITH MCC,26,104914.07692,15427,14108.846154
8424,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,59,86047.254237,9159.5423729,7804.1525424
8425,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,11,55328.727273,8075.8181818,6592.1818182
8426,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,12,68269.5,8049.9166667,6961.9166667
8427,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",35,73570.771429,8460.1142857,7201.1428571
8428,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",602,CELLULITIS WITH MCC,30,102251.23333,13480.4,12610
8429,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,64,57639.40625,8615.265625,7187.765625
8430,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",16,150111.0625,24398.625,15473.875
8431,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",620,O.R. PROCEDURES FOR OBESITY WITH CC,21,84089.47619,15452.761905,13301.666667
8432,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,11,82622.818182,14503.818182,12871.818182
8433,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,24,106720.04167,13619.708333,12191.708333
8434,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,38,69093.184211,8747.6842105,7138
8435,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",78,84518.807692,12589.217949,11333.833333
8436,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",75,60337.106667,8017.1733333,6358.96
8437,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",643,ENDOCRINE DISORDERS WITH MCC,19,105110.05263,15170.736842,13882.263158
8438,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",644,ENDOCRINE DISORDERS WITH CC,15,79470.133333,10241.8,9045
8439,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,12,129349.58333,17595.666667,16371.666667
8440,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,19,188218.05263,24647.947368,23704.789474
8441,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,37,115751.78378,12961.675676,11506.108108
8442,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,25,104395.36,12892.2,7501
8443,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,22,213300,35749.590909,34786.681818
8444,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,104,102123.68269,14045.865385,12978.788462
8445,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,115,76888.269565,9501.7130435,7931.9478261
8446,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,74,68794,11070.202703,10006.527027
8447,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,70,64250.314286,7880.2142857,6600.3857143
8448,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,109,99965.440367,15363.623853,14540.724771
8449,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,43,74034.906977,9800.1627907,8699.5116279
8450,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,11,145146.72727,21235.363636,20530.636364
8451,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",811,RED BLOOD CELL DISORDERS WITH MCC,15,80768.4,13517.533333,12755.933333
8452,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,21,78208.904762,9332.8571429,7288.047619
8453,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",813,COAGULATION DISORDERS,24,95585.791667,14975.833333,13955.833333
8454,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,16,89646.0625,11834.1875,11732.1875
8455,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,92,320642.31522,47254.413043,45862.923913
8456,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,23,149315.73913,19364.26087,18158
8457,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,22,190279.31818,40485.863636,39521.5
8458,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,18,102444.77778,17640.722222,16824.722222
8459,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,11,70744.909091,13017.545455,8297.2727273
8460,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,607,146100.99341,18761.945634,17592.182867
8461,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,112,73864.25,10778.714286,8557.6428571
8462,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,14,58364.428571,9306.9285714,7791.5
8463,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",881,DEPRESSIVE NEUROSES,29,63535.896552,8844.862069,7663.0689655
8464,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,20,70048.05,15411.3,14085.3
8465,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",885,PSYCHOSES,75,57551.093333,13213.4,11924.866667
8466,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",25,61980.08,9846.8,7294.92
8467,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,36,135683.16667,15652.222222,14246.888889
8468,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",919,COMPLICATIONS OF TREATMENT WITH MCC,22,123554,17165.272727,15724.5
8469,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",920,COMPLICATIONS OF TREATMENT WITH CC,17,80155.294118,10538.470588,8441.4117647
8470,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",948,SIGNS AND SYMPTOMS WITHOUT MCC,25,68740.8,7753.32,6644.84
8471,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,32,303283.15625,42956.5,41987.5
8472,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,16,186060.8125,22881.0625,21455.0625
8473,050039,Enloe Health,Chico,1531 Esplanade,06,95926,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,19,261557.68421,32936.526316,31499.421053
8474,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,16,43447.125,28250.6875,23973.6875
8475,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,18,72465.555556,37615,31793.444444
8476,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,43,124240.25581,39004.418605,32841.116279
8477,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,12,35560.916667,28766.166667,25235.666667
8478,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,13,56241.846154,34367.538462,27834.923077
8479,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",19,60505.894737,37026.473684,30597.105263
8480,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",15,50392.533333,30635.4,24971.8
8481,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,61,77954.131148,33634.016393,27711.295082
8482,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,11,50137.818182,25521.272727,20977.090909
8483,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",13,48189.538462,26638.076923,20927
8484,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",24,81789.375,34436.166667,27111.583333
